ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo
50952,412,2023-01-27,Preventivo,366,2,Ubicacion_D,75
50953,412,2023-02-17,Preventivo,316,2,Ubicacion_D,75
50954,412,2023-03-14,Preventivo,746,2,Ubicacion_D,75
50955,412,2023-04-02,Preventivo,694,1,Ubicacion_D,75
50956,412,2023-04-20,Preventivo,726,2,Ubicacion_D,75
50957,412,2023-05-14,Preventivo,325,1,Ubicacion_D,75
50958,412,2023-06-03,Preventivo,505,1,Ubicacion_D,75
50959,412,2023-06-21,Preventivo,358,2,Ubicacion_D,75
50960,412,2023-07-14,Preventivo,505,1,Ubicacion_D,75
50961,412,2023-08-02,Preventivo,887,2,Ubicacion_D,75
50962,412,2023-08-25,Preventivo,666,1,Ubicacion_D,75
50963,412,2023-09-19,Preventivo,777,1,Ubicacion_D,75
50964,412,2023-10-07,Preventivo,637,2,Ubicacion_D,75
50965,412,2023-10-25,Preventivo,188,1,Ubicacion_D,75
50966,412,2023-11-15,Preventivo,805,1,Ubicacion_D,75
50967,412,2023-12-11,Preventivo,679,2,Ubicacion_D,75
50968,412,2023-12-30,Preventivo,229,2,Ubicacion_D,75
50969,412,2024-01-19,Preventivo,497,1,Ubicacion_D,75
50970,412,2024-02-12,Preventivo,726,2,Ubicacion_D,75
50971,412,2024-03-05,Preventivo,552,2,Ubicacion_D,75
50972,412,2024-03-28,Preventivo,933,1,Ubicacion_D,75
50973,412,2024-04-16,Preventivo,548,1,Ubicacion_D,75
50974,412,2024-05-11,Preventivo,381,1,Ubicacion_D,75
50975,412,2024-06-01,Preventivo,352,2,Ubicacion_D,75
50976,412,2024-06-26,Preventivo,507,1,Ubicacion_D,75
50977,412,2024-07-15,Preventivo,295,2,Ubicacion_D,75
50978,412,2024-08-10,Preventivo,213,2,Ubicacion_D,75
50979,412,2024-08-28,Preventivo,503,1,Ubicacion_D,75
50980,412,2024-09-17,Preventivo,622,1,Ubicacion_D,75
50981,412,2024-10-10,Preventivo,480,1,Ubicacion_D,75
50982,412,2024-10-31,Preventivo,395,2,Ubicacion_D,75
50983,412,2024-11-24,Preventivo,963,2,Ubicacion_D,75
50984,412,2024-12-18,Preventivo,605,1,Ubicacion_D,75
50985,413,2021-01-03,Correctivo,1112,7,Ubicacion_B,77
50986,413,2021-01-10,Correctivo,1468,10,Ubicacion_B,77
50987,413,2021-01-22,Correctivo,1984,3,Ubicacion_B,77
50988,413,2021-02-27,Correctivo,4618,22,Ubicacion_B,77
50989,413,2021-03-07,Correctivo,1010,7,Ubicacion_B,77
50990,413,2021-03-10,Correctivo,3088,20,Ubicacion_B,77
50991,413,2021-03-11,Correctivo,3441,23,Ubicacion_B,77
50992,413,2021-03-14,Correctivo,1015,24,Ubicacion_B,77
50993,413,2021-03-25,Correctivo,2348,9,Ubicacion_B,77
50994,413,2021-04-10,Correctivo,4055,16,Ubicacion_B,77
50995,413,2021-04-17,Correctivo,3858,6,Ubicacion_B,77
50996,413,2021-05-01,Correctivo,4641,7,Ubicacion_B,77
50997,413,2021-07-05,Correctivo,2781,9,Ubicacion_B,77
50998,413,2021-08-01,Correctivo,893,17,Ubicacion_B,77
50999,413,2021-08-28,Correctivo,2210,15,Ubicacion_B,77
51000,413,2021-08-30,Correctivo,1753,4,Ubicacion_B,77
51001,413,2021-09-21,Correctivo,4799,24,Ubicacion_B,77
51002,413,2021-11-16,Correctivo,4432,1,Ubicacion_B,77
51003,413,2022-01-17,Correctivo,4270,10,Ubicacion_B,77
51004,413,2022-01-20,Correctivo,4650,22,Ubicacion_B,77
51005,413,2022-03-05,Correctivo,1323,1,Ubicacion_B,77
51006,413,2022-03-20,Correctivo,2036,17,Ubicacion_B,77
51007,413,2022-03-26,Correctivo,564,12,Ubicacion_B,77
51008,413,2022-03-29,Correctivo,3029,12,Ubicacion_B,77
51009,413,2022-04-03,Correctivo,2831,6,Ubicacion_B,77
51010,413,2022-04-17,Correctivo,4399,3,Ubicacion_B,77
51011,413,2022-05-06,Correctivo,1086,10,Ubicacion_B,77
51012,413,2022-06-12,Correctivo,3935,22,Ubicacion_B,77
51013,413,2022-06-30,Correctivo,1556,18,Ubicacion_B,77
51014,413,2022-07-10,Correctivo,3806,10,Ubicacion_B,77
51015,413,2022-08-09,Correctivo,877,12,Ubicacion_B,77
51016,413,2022-08-26,Correctivo,1195,3,Ubicacion_B,77
51017,413,2022-09-07,Correctivo,1558,4,Ubicacion_B,77
51018,413,2022-09-11,Correctivo,2059,23,Ubicacion_B,77
51019,413,2022-09-13,Correctivo,829,18,Ubicacion_B,77
51020,413,2022-09-14,Correctivo,905,15,Ubicacion_B,77
51021,413,2022-09-21,Correctivo,1170,24,Ubicacion_B,77
51022,413,2022-10-05,Correctivo,4256,21,Ubicacion_B,77
51023,413,2022-10-06,Correctivo,3095,22,Ubicacion_B,77
51024,413,2022-10-10,Correctivo,1611,18,Ubicacion_B,77
51025,413,2022-10-26,Correctivo,4598,15,Ubicacion_B,77
51026,413,2022-11-07,Correctivo,1569,18,Ubicacion_B,77
51027,413,2022-11-25,Correctivo,1410,20,Ubicacion_B,77
51028,413,2022-12-03,Correctivo,1803,17,Ubicacion_B,77
51029,413,2022-12-22,Correctivo,2686,17,Ubicacion_B,77
51030,413,2023-01-04,Correctivo,591,20,Ubicacion_B,77
51031,413,2023-01-10,Correctivo,2924,20,Ubicacion_B,77
51032,413,2023-02-06,Correctivo,2438,5,Ubicacion_B,77
51033,413,2023-03-13,Correctivo,4814,15,Ubicacion_B,77
51034,413,2023-04-24,Correctivo,2269,4,Ubicacion_B,77
51035,413,2023-05-04,Correctivo,4980,13,Ubicacion_B,77
51036,413,2023-05-13,Correctivo,3504,2,Ubicacion_B,77
51037,413,2023-05-18,Correctivo,748,18,Ubicacion_B,77
51038,413,2023-05-20,Correctivo,4937,10,Ubicacion_B,77
51039,413,2023-07-06,Correctivo,1947,12,Ubicacion_B,77
51040,413,2023-07-31,Correctivo,4048,12,Ubicacion_B,77
51041,413,2023-08-06,Correctivo,1694,19,Ubicacion_B,77
51042,413,2023-08-13,Correctivo,1620,24,Ubicacion_B,77
51043,413,2023-09-26,Correctivo,4698,22,Ubicacion_B,77
51044,413,2023-11-02,Correctivo,1802,18,Ubicacion_B,77
51045,413,2023-12-21,Correctivo,527,11,Ubicacion_B,77
51046,413,2024-01-05,Correctivo,4657,3,Ubicacion_B,77
51047,413,2024-02-07,Correctivo,3135,4,Ubicacion_B,77
51048,413,2024-02-08,Correctivo,2213,12,Ubicacion_B,77
51049,413,2024-02-28,Correctivo,888,2,Ubicacion_B,77
51050,413,2024-03-08,Correctivo,3637,15,Ubicacion_B,77
51051,413,2024-03-30,Correctivo,2510,1,Ubicacion_B,77
51052,413,2024-04-19,Correctivo,2495,21,Ubicacion_B,77
51053,413,2024-04-27,Correctivo,1076,11,Ubicacion_B,77
51054,413,2024-05-17,Correctivo,3490,4,Ubicacion_B,77
51055,413,2024-05-24,Correctivo,3578,6,Ubicacion_B,77
51056,413,2024-05-26,Correctivo,3328,24,Ubicacion_B,77
51057,413,2024-07-06,Correctivo,3373,14,Ubicacion_B,77
51058,413,2024-08-28,Correctivo,3119,22,Ubicacion_B,77
51059,413,2024-11-22,Correctivo,2447,18,Ubicacion_B,77
51060,413,2024-12-03,Correctivo,4630,13,Ubicacion_B,77
51061,413,2024-12-17,Correctivo,1923,16,Ubicacion_B,77
51062,413,2021-02-12,Preventivo,868,1,Ubicacion_B,77
51063,413,2021-03-18,Preventivo,934,1,Ubicacion_B,77
51064,413,2021-04-22,Preventivo,639,2,Ubicacion_B,77
51065,413,2021-05-27,Preventivo,696,1,Ubicacion_B,77
51066,413,2021-07-08,Preventivo,369,1,Ubicacion_B,77
51067,413,2021-08-17,Preventivo,168,1,Ubicacion_B,77
51068,413,2021-09-29,Preventivo,350,1,Ubicacion_B,77
51069,413,2021-11-03,Preventivo,763,2,Ubicacion_B,77
51070,413,2021-12-09,Preventivo,226,1,Ubicacion_B,77
51071,413,2022-01-15,Preventivo,329,2,Ubicacion_B,77
51072,413,2022-02-24,Preventivo,691,2,Ubicacion_B,77
51073,413,2022-04-06,Preventivo,626,1,Ubicacion_B,77
51074,413,2022-05-16,Preventivo,264,2,Ubicacion_B,77
51075,413,2022-06-21,Preventivo,476,1,Ubicacion_B,77
51076,413,2022-07-22,Preventivo,939,2,Ubicacion_B,77
51077,413,2022-08-25,Preventivo,364,1,Ubicacion_B,77
51078,413,2022-10-06,Preventivo,290,1,Ubicacion_B,77
51079,413,2022-11-15,Preventivo,535,2,Ubicacion_B,77
51080,413,2022-12-14,Preventivo,199,1,Ubicacion_B,77
51081,413,2023-01-24,Preventivo,454,2,Ubicacion_B,77
51082,413,2023-02-24,Preventivo,425,1,Ubicacion_B,77
51083,413,2023-04-04,Preventivo,966,1,Ubicacion_B,77
51084,413,2023-05-11,Preventivo,608,1,Ubicacion_B,77
51085,413,2023-06-13,Preventivo,916,1,Ubicacion_B,77
51086,413,2023-07-15,Preventivo,614,2,Ubicacion_B,77
51087,413,2023-08-23,Preventivo,418,2,Ubicacion_B,77
51088,413,2023-09-28,Preventivo,923,2,Ubicacion_B,77
51089,413,2023-11-02,Preventivo,264,1,Ubicacion_B,77
51090,413,2023-12-10,Preventivo,306,1,Ubicacion_B,77
51091,413,2024-01-15,Preventivo,355,1,Ubicacion_B,77
51092,413,2024-02-23,Preventivo,688,1,Ubicacion_B,77
51093,413,2024-03-31,Preventivo,958,2,Ubicacion_B,77
51094,413,2024-05-08,Preventivo,335,2,Ubicacion_B,77
51095,413,2024-06-09,Preventivo,173,2,Ubicacion_B,77
51096,413,2024-07-18,Preventivo,693,2,Ubicacion_B,77
51097,413,2024-08-18,Preventivo,792,2,Ubicacion_B,77
51098,413,2024-09-19,Preventivo,346,1,Ubicacion_B,77
51099,413,2024-10-22,Preventivo,886,1,Ubicacion_B,77
51100,413,2024-11-20,Preventivo,461,1,Ubicacion_B,77
51101,413,2024-12-18,Preventivo,147,1,Ubicacion_B,77
51102,414,2021-01-03,Correctivo,1231,23,Ubicacion_B,74
51103,414,2021-01-21,Correctivo,539,20,Ubicacion_B,74
51104,414,2021-02-03,Correctivo,2826,13,Ubicacion_B,74
51105,414,2021-02-13,Correctivo,1300,17,Ubicacion_B,74
51106,414,2021-02-16,Correctivo,4320,14,Ubicacion_B,74
51107,414,2021-02-24,Correctivo,813,7,Ubicacion_B,74
51108,414,2021-03-03,Correctivo,4309,24,Ubicacion_B,74
51109,414,2021-03-13,Correctivo,921,5,Ubicacion_B,74
51110,414,2021-03-31,Correctivo,3111,3,Ubicacion_B,74
51111,414,2021-04-07,Correctivo,2492,19,Ubicacion_B,74
51112,414,2021-04-19,Correctivo,2390,10,Ubicacion_B,74
51113,414,2021-05-07,Correctivo,2571,7,Ubicacion_B,74
51114,414,2021-06-09,Correctivo,3392,5,Ubicacion_B,74
51115,414,2021-08-09,Correctivo,4429,12,Ubicacion_B,74
51116,414,2021-08-21,Correctivo,3509,6,Ubicacion_B,74
51117,414,2021-08-23,Correctivo,4998,3,Ubicacion_B,74
51118,414,2021-09-04,Correctivo,2071,22,Ubicacion_B,74
51119,414,2021-09-26,Correctivo,513,8,Ubicacion_B,74
51120,414,2021-10-15,Correctivo,2463,16,Ubicacion_B,74
51121,414,2021-10-25,Correctivo,4101,1,Ubicacion_B,74
51122,414,2021-11-02,Correctivo,4746,21,Ubicacion_B,74
51123,414,2021-11-07,Correctivo,1035,4,Ubicacion_B,74
51124,414,2021-11-22,Correctivo,3460,18,Ubicacion_B,74
51125,414,2021-11-29,Correctivo,4187,14,Ubicacion_B,74
51126,414,2021-12-04,Correctivo,542,10,Ubicacion_B,74
51127,414,2021-12-30,Correctivo,3698,8,Ubicacion_B,74
51128,414,2021-12-31,Correctivo,2917,11,Ubicacion_B,74
51129,414,2022-02-11,Correctivo,1799,22,Ubicacion_B,74
51130,414,2022-06-07,Correctivo,4228,15,Ubicacion_B,74
51131,414,2022-06-11,Correctivo,4939,9,Ubicacion_B,74
51132,414,2022-07-12,Correctivo,4376,1,Ubicacion_B,74
51133,414,2022-07-30,Correctivo,3076,12,Ubicacion_B,74
51134,414,2022-08-14,Correctivo,2507,7,Ubicacion_B,74
51135,414,2022-08-23,Correctivo,3902,20,Ubicacion_B,74
51136,414,2022-08-27,Correctivo,2850,20,Ubicacion_B,74
51137,414,2022-09-30,Correctivo,2599,24,Ubicacion_B,74
51138,414,2022-10-11,Correctivo,4088,16,Ubicacion_B,74
51139,414,2022-10-17,Correctivo,4106,20,Ubicacion_B,74
51140,414,2022-11-07,Correctivo,4030,8,Ubicacion_B,74
51141,414,2022-11-14,Correctivo,3880,18,Ubicacion_B,74
51142,414,2022-11-30,Correctivo,4896,12,Ubicacion_B,74
51143,414,2022-12-03,Correctivo,4282,19,Ubicacion_B,74
51144,414,2022-12-29,Correctivo,863,8,Ubicacion_B,74
51145,414,2023-01-12,Correctivo,3239,6,Ubicacion_B,74
51146,414,2023-01-13,Correctivo,3270,20,Ubicacion_B,74
51147,414,2023-01-24,Correctivo,2193,6,Ubicacion_B,74
51148,414,2023-02-06,Correctivo,1308,8,Ubicacion_B,74
51149,414,2023-04-05,Correctivo,2090,8,Ubicacion_B,74
51150,414,2023-04-14,Correctivo,2622,17,Ubicacion_B,74
51151,414,2023-05-05,Correctivo,781,20,Ubicacion_B,74
51152,414,2023-05-25,Correctivo,4052,15,Ubicacion_B,74
51153,414,2023-06-02,Correctivo,2840,1,Ubicacion_B,74
51154,414,2023-06-12,Correctivo,4486,10,Ubicacion_B,74
51155,414,2023-07-05,Correctivo,3151,13,Ubicacion_B,74
51156,414,2023-08-22,Correctivo,4654,24,Ubicacion_B,74
51157,414,2023-09-05,Correctivo,1613,19,Ubicacion_B,74
51158,414,2023-10-22,Correctivo,4350,6,Ubicacion_B,74
51159,414,2023-10-25,Correctivo,1766,21,Ubicacion_B,74
51160,414,2023-11-09,Correctivo,872,19,Ubicacion_B,74
51161,414,2023-11-29,Correctivo,2955,3,Ubicacion_B,74
51162,414,2023-12-28,Correctivo,653,7,Ubicacion_B,74
51163,414,2024-01-20,Correctivo,3079,11,Ubicacion_B,74
51164,414,2024-01-26,Correctivo,1627,16,Ubicacion_B,74
51165,414,2024-01-31,Correctivo,3765,23,Ubicacion_B,74
51166,414,2024-02-03,Correctivo,3783,22,Ubicacion_B,74
51167,414,2024-03-04,Correctivo,3071,24,Ubicacion_B,74
51168,414,2024-03-09,Correctivo,573,10,Ubicacion_B,74
51169,414,2024-06-12,Correctivo,4946,3,Ubicacion_B,74
51170,414,2024-08-10,Correctivo,4624,9,Ubicacion_B,74
51171,414,2024-08-20,Correctivo,4802,17,Ubicacion_B,74
51172,414,2024-09-01,Correctivo,1884,6,Ubicacion_B,74
51173,414,2024-09-18,Correctivo,3920,20,Ubicacion_B,74
51174,414,2024-09-20,Correctivo,1401,7,Ubicacion_B,74
51175,414,2024-11-17,Correctivo,4584,15,Ubicacion_B,74
51176,414,2021-02-06,Preventivo,191,2,Ubicacion_B,74
51177,414,2021-03-10,Preventivo,910,2,Ubicacion_B,74
51178,414,2021-04-15,Preventivo,388,2,Ubicacion_B,74
51179,414,2021-05-16,Preventivo,636,2,Ubicacion_B,74
51180,414,2021-06-15,Preventivo,818,2,Ubicacion_B,74
51181,414,2021-07-10,Preventivo,608,1,Ubicacion_B,74
51182,414,2021-08-06,Preventivo,697,2,Ubicacion_B,74
51183,414,2021-09-03,Preventivo,834,1,Ubicacion_B,74
51184,414,2021-10-01,Preventivo,674,2,Ubicacion_B,74
51185,414,2021-11-03,Preventivo,314,1,Ubicacion_B,74
51186,414,2021-12-05,Preventivo,478,2,Ubicacion_B,74
51187,414,2022-01-09,Preventivo,330,2,Ubicacion_B,74
51188,414,2022-02-09,Preventivo,620,2,Ubicacion_B,74
51189,414,2022-03-16,Preventivo,900,1,Ubicacion_B,74
51190,414,2022-04-13,Preventivo,509,2,Ubicacion_B,74
51191,414,2022-05-20,Preventivo,889,1,Ubicacion_B,74
51192,414,2022-06-20,Preventivo,235,1,Ubicacion_B,74
51193,414,2022-07-22,Preventivo,780,1,Ubicacion_B,74
51194,414,2022-08-23,Preventivo,663,2,Ubicacion_B,74
51195,414,2022-09-26,Preventivo,901,2,Ubicacion_B,74
51196,414,2022-10-31,Preventivo,435,2,Ubicacion_B,74
51197,414,2022-11-27,Preventivo,431,2,Ubicacion_B,74
51198,414,2022-12-23,Preventivo,712,1,Ubicacion_B,74
51199,414,2023-01-30,Preventivo,756,2,Ubicacion_B,74
51200,414,2023-02-24,Preventivo,205,1,Ubicacion_B,74
51201,414,2023-03-31,Preventivo,231,1,Ubicacion_B,74
51202,414,2023-04-28,Preventivo,903,1,Ubicacion_B,74
51203,414,2023-05-30,Preventivo,919,2,Ubicacion_B,74
51204,414,2023-07-03,Preventivo,269,1,Ubicacion_B,74
51205,414,2023-08-07,Preventivo,285,2,Ubicacion_B,74
51206,414,2023-09-08,Preventivo,917,1,Ubicacion_B,74
51207,414,2023-10-05,Preventivo,205,1,Ubicacion_B,74
51208,414,2023-11-02,Preventivo,487,2,Ubicacion_B,74
51209,414,2023-12-10,Preventivo,415,1,Ubicacion_B,74
51210,414,2024-01-17,Preventivo,360,2,Ubicacion_B,74
51211,414,2024-02-14,Preventivo,694,2,Ubicacion_B,74
51212,414,2024-03-16,Preventivo,300,1,Ubicacion_B,74
51213,414,2024-04-22,Preventivo,641,2,Ubicacion_B,74
51214,414,2024-05-23,Preventivo,467,2,Ubicacion_B,74
51215,414,2024-06-30,Preventivo,458,2,Ubicacion_B,74
51216,414,2024-07-27,Preventivo,510,1,Ubicacion_B,74
51217,414,2024-08-24,Preventivo,309,2,Ubicacion_B,74
51218,414,2024-09-28,Preventivo,168,2,Ubicacion_B,74
51219,414,2024-10-26,Preventivo,845,2,Ubicacion_B,74
51220,414,2024-11-24,Preventivo,588,2,Ubicacion_B,74
51221,414,2024-12-28,Preventivo,491,2,Ubicacion_B,74
51222,415,2021-01-02,Correctivo,2863,19,Ubicacion_D,82
51223,415,2021-02-14,Correctivo,1047,18,Ubicacion_D,82
51224,415,2021-03-06,Correctivo,4216,4,Ubicacion_D,82
51225,415,2021-03-10,Correctivo,4589,7,Ubicacion_D,82
51226,415,2021-03-11,Correctivo,2712,10,Ubicacion_D,82
51227,415,2021-03-28,Correctivo,2747,22,Ubicacion_D,82
51228,415,2021-05-15,Correctivo,1632,2,Ubicacion_D,82
51229,415,2021-05-16,Correctivo,3302,13,Ubicacion_D,82
51230,415,2021-06-17,Correctivo,3337,16,Ubicacion_D,82
51231,415,2021-06-24,Correctivo,3138,5,Ubicacion_D,82
51232,415,2021-08-12,Correctivo,4601,16,Ubicacion_D,82
51233,415,2021-08-24,Correctivo,1785,19,Ubicacion_D,82
51234,415,2021-08-28,Correctivo,1978,15,Ubicacion_D,82
51235,415,2021-09-26,Correctivo,1066,15,Ubicacion_D,82
51236,415,2021-10-29,Correctivo,4545,10,Ubicacion_D,82
51237,415,2021-10-31,Correctivo,4006,10,Ubicacion_D,82
51238,415,2021-12-12,Correctivo,1805,1,Ubicacion_D,82
51239,415,2021-12-16,Correctivo,3463,1,Ubicacion_D,82
51240,415,2022-01-26,Correctivo,1291,16,Ubicacion_D,82
51241,415,2022-02-19,Correctivo,1554,3,Ubicacion_D,82
51242,415,2022-04-10,Correctivo,1982,19,Ubicacion_D,82
51243,415,2022-04-11,Correctivo,3086,13,Ubicacion_D,82
51244,415,2022-05-18,Correctivo,4894,4,Ubicacion_D,82
51245,415,2022-05-24,Correctivo,2438,4,Ubicacion_D,82
51246,415,2022-06-11,Correctivo,2169,14,Ubicacion_D,82
51247,415,2022-06-24,Correctivo,3355,4,Ubicacion_D,82
51248,415,2022-08-11,Correctivo,2566,5,Ubicacion_D,82
51249,415,2022-08-13,Correctivo,2611,20,Ubicacion_D,82
51250,415,2022-08-22,Correctivo,1680,20,Ubicacion_D,82
51251,415,2022-09-29,Correctivo,4845,11,Ubicacion_D,82
51252,415,2022-10-16,Correctivo,4356,18,Ubicacion_D,82
51253,415,2022-11-17,Correctivo,2425,19,Ubicacion_D,82
51254,415,2022-12-03,Correctivo,1557,22,Ubicacion_D,82
51255,415,2023-01-08,Correctivo,3267,1,Ubicacion_D,82
51256,415,2023-01-30,Correctivo,2643,1,Ubicacion_D,82
51257,415,2023-01-31,Correctivo,2706,13,Ubicacion_D,82
51258,415,2023-03-27,Correctivo,1753,14,Ubicacion_D,82
51259,415,2023-04-20,Correctivo,2020,24,Ubicacion_D,82
51260,415,2023-04-23,Correctivo,1262,7,Ubicacion_D,82
51261,415,2023-04-30,Correctivo,4666,11,Ubicacion_D,82
51262,415,2023-05-05,Correctivo,1541,24,Ubicacion_D,82
51263,415,2023-07-03,Correctivo,1453,6,Ubicacion_D,82
51264,415,2023-08-02,Correctivo,1984,13,Ubicacion_D,82
51265,415,2023-08-14,Correctivo,1108,14,Ubicacion_D,82
51266,415,2023-09-08,Correctivo,3044,3,Ubicacion_D,82
51267,415,2023-09-13,Correctivo,4908,22,Ubicacion_D,82
51268,415,2023-09-28,Correctivo,1688,12,Ubicacion_D,82
51269,415,2023-09-30,Correctivo,3374,22,Ubicacion_D,82
51270,415,2023-11-17,Correctivo,1068,14,Ubicacion_D,82
51271,415,2023-12-19,Correctivo,1251,1,Ubicacion_D,82
51272,415,2024-01-12,Correctivo,3465,17,Ubicacion_D,82
51273,415,2024-01-13,Correctivo,1564,11,Ubicacion_D,82
51274,415,2024-02-04,Correctivo,2765,3,Ubicacion_D,82
51275,415,2024-02-08,Correctivo,4157,5,Ubicacion_D,82
51276,415,2024-02-13,Correctivo,737,1,Ubicacion_D,82
51277,415,2024-03-03,Correctivo,3257,16,Ubicacion_D,82
51278,415,2024-03-06,Correctivo,712,21,Ubicacion_D,82
51279,415,2024-03-13,Correctivo,1882,9,Ubicacion_D,82
51280,415,2024-03-27,Correctivo,4882,23,Ubicacion_D,82
51281,415,2024-04-23,Correctivo,4228,10,Ubicacion_D,82
51282,415,2024-04-26,Correctivo,4610,5,Ubicacion_D,82
51283,415,2024-05-01,Correctivo,3130,17,Ubicacion_D,82
51284,415,2024-05-21,Correctivo,2181,5,Ubicacion_D,82
51285,415,2024-05-30,Correctivo,1011,19,Ubicacion_D,82
51286,415,2024-06-07,Correctivo,669,22,Ubicacion_D,82
51287,415,2024-07-16,Correctivo,3154,18,Ubicacion_D,82
51288,415,2024-07-20,Correctivo,3467,7,Ubicacion_D,82
51289,415,2024-07-31,Correctivo,1340,7,Ubicacion_D,82
51290,415,2024-08-20,Correctivo,2870,12,Ubicacion_D,82
51291,415,2024-08-29,Correctivo,764,21,Ubicacion_D,82
51292,415,2024-09-20,Correctivo,4970,20,Ubicacion_D,82
51293,415,2024-10-04,Correctivo,3664,8,Ubicacion_D,82
51294,415,2024-10-15,Correctivo,1404,12,Ubicacion_D,82
51295,415,2024-10-21,Correctivo,4663,11,Ubicacion_D,82
51296,415,2024-10-29,Correctivo,3849,20,Ubicacion_D,82
51297,415,2024-11-01,Correctivo,3393,14,Ubicacion_D,82
51298,415,2024-11-09,Correctivo,3808,4,Ubicacion_D,82
51299,415,2024-12-04,Correctivo,646,11,Ubicacion_D,82
51300,415,2024-12-11,Correctivo,4578,6,Ubicacion_D,82
51301,415,2024-12-12,Correctivo,2087,9,Ubicacion_D,82
51302,415,2024-12-14,Correctivo,2073,4,Ubicacion_D,82
51303,415,2024-12-29,Correctivo,4038,4,Ubicacion_D,82
51304,415,2021-02-15,Preventivo,764,2,Ubicacion_D,82
51305,415,2021-03-24,Preventivo,407,2,Ubicacion_D,82
51306,415,2021-04-28,Preventivo,133,2,Ubicacion_D,82
51307,415,2021-06-09,Preventivo,811,1,Ubicacion_D,82
51308,415,2021-07-17,Preventivo,246,1,Ubicacion_D,82
51309,415,2021-08-26,Preventivo,646,1,Ubicacion_D,82
51310,415,2021-10-03,Preventivo,332,1,Ubicacion_D,82
51311,415,2021-11-16,Preventivo,895,2,Ubicacion_D,82
51312,415,2021-12-23,Preventivo,567,1,Ubicacion_D,82
51313,415,2022-01-27,Preventivo,266,2,Ubicacion_D,82
51314,415,2022-03-11,Preventivo,407,2,Ubicacion_D,82
51315,415,2022-04-17,Preventivo,655,2,Ubicacion_D,82
51316,415,2022-05-29,Preventivo,190,2,Ubicacion_D,82
51317,415,2022-07-06,Preventivo,301,2,Ubicacion_D,82
51318,415,2022-08-08,Preventivo,510,2,Ubicacion_D,82
51319,415,2022-09-16,Preventivo,800,1,Ubicacion_D,82
51320,415,2022-10-24,Preventivo,284,2,Ubicacion_D,82
51321,415,2022-12-09,Preventivo,657,2,Ubicacion_D,82
51322,415,2023-01-24,Preventivo,404,2,Ubicacion_D,82
51323,415,2023-03-09,Preventivo,490,2,Ubicacion_D,82
51324,415,2023-04-17,Preventivo,485,1,Ubicacion_D,82
51325,415,2023-05-25,Preventivo,826,2,Ubicacion_D,82
51326,415,2023-07-08,Preventivo,346,2,Ubicacion_D,82
51327,415,2023-08-08,Preventivo,953,1,Ubicacion_D,82
51328,415,2023-09-14,Preventivo,823,1,Ubicacion_D,82
51329,415,2023-10-20,Preventivo,617,2,Ubicacion_D,82
51330,415,2023-11-22,Preventivo,493,2,Ubicacion_D,82
51331,415,2024-01-02,Preventivo,188,1,Ubicacion_D,82
51332,415,2024-02-07,Preventivo,428,1,Ubicacion_D,82
51333,415,2024-03-17,Preventivo,260,1,Ubicacion_D,82
51334,415,2024-04-21,Preventivo,729,2,Ubicacion_D,82
51335,415,2024-06-01,Preventivo,953,2,Ubicacion_D,82
51336,415,2024-07-12,Preventivo,207,2,Ubicacion_D,82
51337,415,2024-08-14,Preventivo,260,1,Ubicacion_D,82
51338,415,2024-09-16,Preventivo,917,2,Ubicacion_D,82
51339,415,2024-10-31,Preventivo,353,2,Ubicacion_D,82
51340,415,2024-12-11,Preventivo,194,1,Ubicacion_D,82
51341,416,2021-01-01,Correctivo,2153,3,Ubicacion_A,70
51342,416,2021-01-06,Correctivo,4227,16,Ubicacion_A,70
51343,416,2021-01-16,Correctivo,4432,10,Ubicacion_A,70
51344,416,2021-02-08,Correctivo,1750,18,Ubicacion_A,70
51345,416,2021-03-04,Correctivo,919,16,Ubicacion_A,70
51346,416,2021-03-08,Correctivo,1501,12,Ubicacion_A,70
51347,416,2021-03-18,Correctivo,4126,1,Ubicacion_A,70
51348,416,2021-03-19,Correctivo,1262,7,Ubicacion_A,70
51349,416,2021-05-02,Correctivo,3053,14,Ubicacion_A,70
51350,416,2021-05-04,Correctivo,1168,20,Ubicacion_A,70
51351,416,2021-06-06,Correctivo,2748,3,Ubicacion_A,70
51352,416,2021-06-29,Correctivo,2971,13,Ubicacion_A,70
51353,416,2021-07-06,Correctivo,3507,14,Ubicacion_A,70
51354,416,2021-08-01,Correctivo,4088,22,Ubicacion_A,70
51355,416,2021-08-23,Correctivo,721,1,Ubicacion_A,70
51356,416,2021-09-12,Correctivo,1376,1,Ubicacion_A,70
51357,416,2021-10-03,Correctivo,4053,6,Ubicacion_A,70
51358,416,2021-10-31,Correctivo,1569,7,Ubicacion_A,70
51359,416,2021-11-14,Correctivo,1936,7,Ubicacion_A,70
51360,416,2021-11-22,Correctivo,3390,17,Ubicacion_A,70
51361,416,2021-11-25,Correctivo,3320,10,Ubicacion_A,70
51362,416,2021-12-14,Correctivo,3399,24,Ubicacion_A,70
51363,416,2022-01-20,Correctivo,4717,11,Ubicacion_A,70
51364,416,2022-01-30,Correctivo,1157,15,Ubicacion_A,70
51365,416,2022-02-01,Correctivo,3176,16,Ubicacion_A,70
